# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 14:03:28 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN k2_name:        K2 ID
# COLUMN epic_hostname:  EPIC HOST ID
# COLUMN epic_candname:  EPIC CANDIDATE ID
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN disp_refname:   Archive Disposition Reference
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_refname:   Discovery Reference
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pul_flag:       Detected by Pulsar Timing Variations
# COLUMN ptv_flag:       Detected by Pulsation Timing Variations
# COLUMN tran_flag:      Detected by Transits
# COLUMN ast_flag:       Detected by Astrometric Variations
# COLUMN obm_flag:       Detected by Orbital Brightness Modulations
# COLUMN micro_flag:     Detected by Microlensing
# COLUMN etv_flag:       Detected by Eclipse Timing Variations
# COLUMN ima_flag:       Detected by Imaging
# COLUMN dkin_flag:      Detected by Disk Kinematics
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass]
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time Reference Frame and Standard
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_orbtper:     Epoch of Periastron [days]
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN elat:           Ecliptic Latitude [deg]
# COLUMN elon:           Ecliptic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN sy_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_plx:         Parallax [mas]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
# COLUMN pl_nnotes:      Number of Notes
# COLUMN k2_campaigns:   K2 Campaigns
# COLUMN k2_campaigns_num: Number of K2 Campaigns
# COLUMN st_nphot:       Number of Photometry Time Series
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_nspec:       Number of Stellar Spectra Measurements
# COLUMN pl_nespec:      Number of Eclipse Spectra
# COLUMN pl_ntranspec:   Number of Transmission Spectra
# COLUMN pl_ndispec:     Number of Direct Imaging Spectra
#
rowid,pl_name,hostname,pl_letter,k2_name,epic_hostname,epic_candname,hd_name,hip_name,tic_id,gaia_id,default_flag,disposition,disp_refname,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,k2_campaigns,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec
1156,EPIC 212329106.01,EPIC 212329106,,,EPIC 212329106,EPIC 212329106.01,,,TIC 290055205,Gaia DR2 6295313542056772864,1,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2019,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2019-09,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,21.07910000000,,2.71000000,0.24200000,,,,,,,,,,,,,,,2457231.70390000,BJD,0,,0.03530000,3.5280000,40.100000,0.01820000,,,,,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.362000,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h43m34.59s,205.8941425,-16d41m26.41s,-16.6906686,44.39220,320.52978,-5.57280,210.02268,9.8681458,-9.6126100,-2.2311500,569.10200000,1.7295800,13.6220000,13.0910000,11.6860000,11.4040000,11.3090000,,,,,,11.2800000,11.2890000,11.2600000,9.2610000,12.8021000,,12.3512000,12.801,2019-09-05,2019-09,2019-09-05,0,6,1,0,0,0,0,0,0
1157,EPIC 212330265.01,EPIC 212330265,,,EPIC 212330265,EPIC 212330265.01,,,TIC 386767605,Gaia DR2 6295480809559200512,1,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2016,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,4.17458000000,,1.08000000,0.09640000,,,,,,,,,,,,,,,2457220.42360000,BJD,0,,0.13390000,1.9680000,15.100000,0.03540000,,,,,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.280000,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h53m31.07s,208.3794531,-16d39m35.01s,-16.6597257,43.69475,323.69714,-4.69776,212.24599,42.7969616,-42.0195000,-8.1204400,177.50100000,5.6058200,17.6810000,15.8320000,12.5590000,11.9440000,11.6550000,,,,,,11.5550000,11.5140000,11.2280000,9.0900000,15.0020000,,13.9142000,14.949,2019-09-05,2019-09,2019-09-05,0,6,1,0,0,0,0,0,0
1158,EPIC 212330265.01,EPIC 212330265,,,EPIC 212330265,EPIC 212330265.01,,,TIC 386767605,Gaia DR2 6295480809559200512,0,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2016,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,4.17400000000,,,,,,,,,,,,,,,,,,2457220.42700000,BJD,0,0.019000,0.10130000,1.8628800,,0.03182800,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3620.00,0.539055,0.535304,,,-1.34720,4.703400,,4.817997,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h53m31.07s,208.3794531,-16d39m35.01s,-16.6597257,43.69475,323.69714,-4.69776,212.24599,42.7969616,-42.0195000,-8.1204400,177.50100000,5.6058200,17.6810000,15.8320000,12.5590000,11.9440000,11.6550000,,,,,,11.5550000,11.5140000,11.2280000,9.0900000,15.0020000,,13.9142000,14.949,2016-07-18,2016-10,2016-07-18,0,6,1,0,0,0,0,0,0
1159,EPIC 212346723.01,EPIC 212346723,,,EPIC 212346723,EPIC 212346723.01,,,TIC 290058804,Gaia DR2 6295425112423030528,1,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2019,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2019-09,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,15.94890000000,,2.48000000,0.22100000,,,,,,,,,,,,,,,2457230.08500000,BJD,0,,0.03310000,5.6400000,19.400000,0.01770000,,,,,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.290000,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h44m44.83s,206.1867800,-16d13m02.84s,-16.2174553,44.76584,321.09677,-5.03039,210.11518,14.1305468,-6.0959700,-12.7480000,620.59000000,1.5828300,13.7170000,13.3470000,12.0170000,11.7590000,11.6960000,,,,,,11.6360000,11.6540000,11.8510000,8.8990000,13.0054000,,12.6013000,12.992,2019-09-05,2019-09,2019-09-05,0,6,1,0,0,0,0,0,0
1160,EPIC 212351026.01,EPIC 212351026,,,EPIC 212351026,EPIC 212351026.01,,,TIC 335103607,Gaia DR2 3604868310410039296,0,CANDIDATE,Barros et al. 2016,1,0,0,0,Transit,2016,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2.54800000000,,,,,,,,,,,,,,,,,,2457218.17100000,BJD,0,0.423000,0.24830000,4.9029600,,0.04982800,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3545.00,0.515866,0.513515,,,-1.42177,4.723550,,5.273610,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m44.82s,201.6867614,-16d06m19.37s,-16.1053809,45.92574,315.16886,-6.50509,206.03010,55.7999108,-17.0949000,-53.1168000,132.91800000,7.4954700,17.0620000,15.5060000,11.9730000,11.3840000,11.1650000,,,,,,11.0310000,10.9150000,10.9570000,9.1360000,14.5263000,,13.3934000,14.541,2016-07-18,2016-10,2016-07-18,0,6,1,0,0,0,0,0,0
1161,EPIC 212351026.01,EPIC 212351026,,,EPIC 212351026,EPIC 212351026.01,,,TIC 335103607,Gaia DR2 3604868310410039296,1,CANDIDATE,Barros et al. 2016,1,0,0,0,Transit,2016,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.55068936000,,,,,,,,,,,,,,,,,,2457225.78531100,BJD,0,,0.82800000,7.1550000,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3545.00,0.515866,0.513515,,,-1.42177,4.723550,,5.273610,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m44.82s,201.6867614,-16d06m19.37s,-16.1053809,45.92574,315.16886,-6.50509,206.03010,55.7999108,-17.0949000,-53.1168000,132.91800000,7.4954700,17.0620000,15.5060000,11.9730000,11.3840000,11.1650000,,,,,,11.0310000,10.9150000,10.9570000,9.1360000,14.5263000,,13.3934000,14.541,2016-12-21,2016-10,2016-12-21,0,6,1,0,0,0,0,0,0
1162,EPIC 212351405.01,EPIC 212351405,,,EPIC 212351405,EPIC 212351405.01,,,TIC 335103599,Gaia DR2 3604868585287158528,1,CANDIDATE,Barros et al. 2016,1,0,0,0,Transit,2016,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2.54900000000,,,,,,,,,,,,,,,,,,2457218.15800000,BJD,0,0.407000,0.19610000,3.8330400,,0.04428500,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m39.11s,201.6629627,-16d05m41.92s,-16.0949766,45.94043,315.13956,-6.50394,206.00484,3.1909999,-1.3676000,2.8830800,,,15.2590000,14.4370000,12.5410000,12.0530000,11.9670000,,,,,,11.8350000,11.8850000,11.9380000,9.0060000,14.3880000,,13.7809000,13.995,2016-07-18,2016-10,2016-07-18,0,6,1,0,0,0,0,0,0
1163,EPIC 212351405.01,EPIC 212351405,,,EPIC 212351405,EPIC 212351405.01,,,TIC 335103599,Gaia DR2 3604868585287158528,0,CANDIDATE,Barros et al. 2016,1,0,0,0,Transit,2016,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.55234671000,,,,,,,,,,,,,,,,,,2457225.75321200,BJD,0,,0.63000000,5.9660000,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m39.11s,201.6629627,-16d05m41.92s,-16.0949766,45.94043,315.13956,-6.50394,206.00484,3.1909999,-1.3676000,2.8830800,,,15.2590000,14.4370000,12.5410000,12.0530000,11.9670000,,,,,,11.8350000,11.8850000,11.9380000,9.0060000,14.3880000,,13.7809000,13.995,2016-12-21,2016-10,2016-12-21,0,6,1,0,0,0,0,0,0
1164,EPIC 212351868.01,EPIC 212351868,,,EPIC 212351868,EPIC 212351868.01,,,TIC 392466752,Gaia DR2 3605235890891101184,1,CANDIDATE,Zink et al. 2021,1,0,0,0,Transit,2021,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,2021-12,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,2.50028500000,,64.21500000,5.72888844,,,,,,,,,,,,,,,2457218.05997400,BJD,0,0.360000,,5.7000000,4.030000,0.23700000,,,,,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,6051.00,2.481000,1.936000,-0.0380,[Fe/H],,3.934000,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h39m59.29s,204.9970365,-16d04m58.28s,-16.0828568,45.21209,319.59706,-5.31647,208.99606,3.7138696,0.4808440,3.6826100,308.89500000,3.2090100,10.5080000,9.9900000,9.0960000,8.8100000,8.7240000,,,,,,8.7180000,8.7370010,8.7260000,8.3100000,9.8675200,,9.5196900,10.223,2021-11-19,2021-12,2021-11-19,0,6,1,0,0,0,0,0,0
1165,EPIC 212362217.01,EPIC 212362217,,,EPIC 212362217,EPIC 212362217.01,,,TIC 357512769,Gaia DR2 3607566065268180992,1,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2019,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2019-09,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.69629350000,,3.85000000,0.34300000,,,,,,,,,,,,,,,2457217.84757000,BJD,0,,0.10330000,0.7944000,5.700000,0.03190000,,,,,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.107000,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h23m04.75s,200.7697920,-15d49m07.49s,-15.8187466,46.37214,313.99607,-6.56819,205.09916,27.7640759,16.5396000,-22.2999000,380.58000000,2.6021900,14.3640000,13.4720000,11.6260000,11.2080000,11.0540000,,,,,,10.9800000,11.0060000,11.0700000,8.7710000,13.1728000,,12.5662000,13.170,2019-09-05,2019-09,2019-09-05,0,6,1,0,0,0,0,0,0
1166,EPIC 212370106.01,EPIC 212370106,,,EPIC 212370106,EPIC 212370106.01,,,TIC 335010092,Gaia DR2 3604946238296644864,1,CANDIDATE,Pope et al. 2016,1,0,0,0,Transit,2016,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,22.44600000000,,,,,,,,,,,,,,,,,,2457225.44100000,BJD,0,0.011000,0.15460000,3.4800000,,0.03931900,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4118.00,0.693527,0.645000,,,-0.90443,4.565500,,2.726068,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m05.28s,201.2720189,-15d37m30.70s,-15.6251955,46.47380,314.73697,-6.20804,205.47762,39.1924718,30.5521000,-24.5483000,333.06300000,2.9751100,18.2790000,15.7240000,13.1730000,12.4690000,12.3400000,,,,,,12.1680000,12.2340000,12.1100000,8.7150000,15.1145000,,14.3036000,14.563,2016-07-18,2016-10,2016-07-18,0,6,1,0,0,0,0,0,0
1167,EPIC 212380207.01,EPIC 212380207,,,EPIC 212380207,EPIC 212380207.01,,,TIC 357446982,Gaia DR2 3607650379770104704,0,CANDIDATE,Kruse et al. 2019,1,0,0,0,Transit,2016,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,26.14700000000,,,,,,,,,,,,,,,,,,2457241.87100000,BJD,0,0.094000,0.05680000,4.3411200,,0.02384200,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5442.00,0.811187,0.949000,,,-0.28403,4.597090,,2.506516,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h21m25.47s,200.3561232,-15d22m38.20s,-15.3772776,46.87611,313.53639,-6.30824,204.56091,27.8744967,-24.5164000,-13.2640000,336.10900000,2.9465200,14.1060000,13.4260000,11.9080000,11.5300000,11.4670000,,,,,,11.4150000,11.4590000,11.3300000,8.8860000,13.1609000,,12.6497000,13.267,2016-07-18,2016-10,2016-07-18,0,6,1,0,0,0,0,0,0
